Source,Target,Type,Id,Label,Weight
260,250,Undirected,1757,1757,1
260,261,Undirected,1758,1758,1
261,218,Undirected,1759,1759,1
261,230,Undirected,1760,1760,1
261,235,Undirected,1761,1761,1
261,260,Undirected,1762,1762,1
261,262,Undirected,1763,1763,1
261,437,Undirected,1764,1764,1
261,448,Undirected,1765,1765,1
262,261,Undirected,1766,1766,1
263,9,Undirected,1767,1767,1
263,52,Undirected,1768,1768,1
263,76,Undirected,1769,1769,1
263,81,Undirected,1770,1770,1
263,124,Undirected,1771,1771,1
263,136,Undirected,1772,1772,1
263,265,Undirected,1773,1773,1
263,466,Undirected,1774,1774,1
263,734,Undirected,1775,1775,1
263,992,Undirected,1776,1776,1
264,9,Undirected,1777,1777,1
264,135,Undirected,1778,1778,1
264,724,Undirected,1779,1779,1
265,263,Undirected,1780,1780,1
266,52,Undirected,1781,1781,1
266,81,Undirected,1782,1782,1
266,100,Undirected,1783,1783,1
266,120,Undirected,1784,1784,1
266,134,Undirected,1785,1785,1
266,137,Undirected,1786,1786,1
266,195,Undirected,1787,1787,1
266,281,Undirected,1788,1788,1
266,538,Undirected,1789,1789,1
266,578,Undirected,1790,1790,1
267,89,Undirected,1791,1791,1
267,162,Undirected,1792,1792,1
267,423,Undirected,1793,1793,1
268,135,Undirected,1794,1794,1
268,269,Undirected,1795,1795,1
269,268,Undirected,1796,1796,1
269,270,Undirected,1797,1797,1
270,52,Undirected,1798,1798,1
270,121,Undirected,1799,1799,1
270,269,Undirected,1800,1800,1
270,271,Undirected,1801,1801,1
270,272,Undirected,1802,1802,1
271,26,Undirected,1803,1803,1
271,270,Undirected,1804,1804,1
272,43,Undirected,1805,1805,1
272,51,Undirected,1806,1806,1
272,52,Undirected,1807,1807,1
272,270,Undirected,1808,1808,1
272,544,Undirected,1809,1809,1
273,1,Undirected,1810,1810,1
273,2,Undirected,1811,1811,1
273,49,Undirected,1812,1812,1
273,50,Undirected,1813,1813,1
273,51,Undirected,1814,1814,1
274,124,Undirected,1815,1815,1
274,275,Undirected,1816,1816,1
274,298,Undirected,1817,1817,1
275,97,Undirected,1818,1818,1
275,140,Undirected,1819,1819,1
275,274,Undirected,1820,1820,1
276,47,Undirected,1821,1821,1
276,52,Undirected,1822,1822,1
276,277,Undirected,1823,1823,1
277,99,Undirected,1824,1824,1
277,276,Undirected,1825,1825,1
278,81,Undirected,1826,1826,1
278,279,Undirected,1827,1827,1
278,504,Undirected,1828,1828,1
278,505,Undirected,1829,1829,1
279,278,Undirected,1830,1830,1
279,280,Undirected,1831,1831,1
280,279,Undirected,1832,1832,1
280,281,Undirected,1833,1833,1
280,607,Undirected,1834,1834,1
280,608,Undirected,1835,1835,1
281,81,Undirected,1836,1836,1
281,136,Undirected,1837,1837,1
281,266,Undirected,1838,1838,1
281,280,Undirected,1839,1839,1
281,282,Undirected,1840,1840,1
282,281,Undirected,1841,1841,1
282,283,Undirected,1842,1842,1
282,660,Undirected,1843,1843,1
283,61,Undirected,1844,1844,1
283,282,Undirected,1845,1845,1
283,567,Undirected,1846,1846,1
284,24,Undirected,1847,1847,1
284,123,Undirected,1848,1848,1
284,135,Undirected,1849,1849,1
284,285,Undirected,1850,1850,1
285,9,Undirected,1851,1851,1
285,284,Undirected,1852,1852,1
285,572,Undirected,1853,1853,1
286,52,Undirected,1854,1854,1
286,287,Undirected,1855,1855,1
286,324,Undirected,1856,1856,1
286,730,Undirected,1857,1857,1
287,81,Undirected,1858,1858,1
287,101,Undirected,1859,1859,1
287,120,Undirected,1860,1860,1
287,286,Undirected,1861,1861,1
287,288,Undirected,1862,1862,1
287,484,Undirected,1863,1863,1
287,555,Undirected,1864,1864,1
287,724,Undirected,1865,1865,1
287,733,Undirected,1866,1866,1
288,8,Undirected,1867,1867,1
288,287,Undirected,1868,1868,1
289,8,Undirected,1869,1869,1
289,22,Undirected,1870,1870,1
289,27,Undirected,1871,1871,1
289,44,Undirected,1872,1872,1
289,188,Undirected,1873,1873,1
289,559,Undirected,1874,1874,1
289,560,Undirected,1875,1875,1
290,3,Undirected,1876,1876,1
291,43,Undirected,1877,1877,1
291,52,Undirected,1878,1878,1
291,119,Undirected,1879,1879,1
291,521,Undirected,1880,1880,1
291,553,Undirected,1881,1881,1
291,636,Undirected,1882,1882,1
291,693,Undirected,1883,1883,1
292,43,Undirected,1884,1884,1
292,208,Undirected,1885,1885,1
292,293,Undirected,1886,1886,1
292,510,Undirected,1887,1887,1
292,668,Undirected,1888,1888,1
292,679,Undirected,1889,1889,1
292,839,Undirected,1890,1890,1
293,10,Undirected,1891,1891,1
293,179,Undirected,1892,1892,1
293,292,Undirected,1893,1893,1
294,162,Undirected,1894,1894,1
294,423,Undirected,1895,1895,1
295,52,Undirected,1896,1896,1
295,119,Undirected,1897,1897,1
295,172,Undirected,1898,1898,1
295,489,Undirected,1899,1899,1
295,683,Undirected,1900,1900,1
295,814,Undirected,1901,1901,1
296,52,Undirected,1902,1902,1
296,297,Undirected,1903,1903,1
296,489,Undirected,1904,1904,1
296,490,Undirected,1905,1905,1
296,732,Undirected,1906,1906,1
297,38,Undirected,1907,1907,1
297,113,Undirected,1908,1908,1
297,296,Undirected,1909,1909,1
297,563,Undirected,1910,1910,1
298,89,Undirected,1911,1911,1
298,274,Undirected,1912,1912,1
299,14,Undirected,1913,1913,1
299,24,Undirected,1914,1914,1
299,121,Undirected,1915,1915,1
299,436,Undirected,1916,1916,1
299,544,Undirected,1917,1917,1
299,572,Undirected,1918,1918,1
299,595,Undirected,1919,1919,1
299,597,Undirected,1920,1920,1
300,113,Undirected,1921,1921,1
300,148,Undirected,1922,1922,1
301,82,Undirected,1923,1923,1
301,302,Undirected,1924,1924,1
302,114,Undirected,1925,1925,1
302,301,Undirected,1926,1926,1
302,303,Undirected,1927,1927,1
303,62,Undirected,1928,1928,1
303,302,Undirected,1929,1929,1
304,305,Undirected,1930,1930,1
304,632,Undirected,1931,1931,1
304,902,Undirected,1932,1932,1
304,903,Undirected,1933,1933,1
305,304,Undirected,1934,1934,1
305,306,Undirected,1935,1935,1
306,305,Undirected,1936,1936,1
306,393,Undirected,1937,1937,1
306,456,Undirected,1938,1938,1
306,459,Undirected,1939,1939,1
306,660,Undirected,1940,1940,1
306,739,Undirected,1941,1941,1
306,899,Undirected,1942,1942,1
306,953,Undirected,1943,1943,1
306,957,Undirected,1944,1944,1
306,1139,Undirected,1945,1945,1
306,1140,Undirected,1946,1946,1
306,1143,Undirected,1947,1947,1
306,1145,Undirected,1948,1948,1
306,1209,Undirected,1949,1949,1
307,179,Undirected,1950,1950,1
307,308,Undirected,1951,1951,1
308,307,Undirected,1952,1952,1
308,314,Undirected,1953,1953,1
308,387,Undirected,1954,1954,1
308,401,Undirected,1955,1955,1
308,605,Undirected,1956,1956,1
308,689,Undirected,1957,1957,1
308,692,Undirected,1958,1958,1
308,868,Undirected,1959,1959,1
308,963,Undirected,1960,1960,1
308,964,Undirected,1961,1961,1
308,967,Undirected,1962,1962,1
308,1006,Undirected,1963,1963,1
308,1013,Undirected,1964,1964,1
309,310,Undirected,1965,1965,1
310,309,Undirected,1966,1966,1
310,311,Undirected,1967,1967,1
310,629,Undirected,1968,1968,1
311,310,Undirected,1969,1969,1
311,391,Undirected,1970,1970,1
311,392,Undirected,1971,1971,1
311,393,Undirected,1972,1972,1
311,617,Undirected,1973,1973,1
311,620,Undirected,1974,1974,1
311,689,Undirected,1975,1975,1
311,926,Undirected,1976,1976,1
311,1196,Undirected,1977,1977,1
311,1218,Undirected,1978,1978,1
312,198,Undirected,1979,1979,1
312,203,Undirected,1980,1980,1
312,313,Undirected,1981,1981,1
312,314,Undirected,1982,1982,1
312,318,Undirected,1983,1983,1
312,320,Undirected,1984,1984,1
312,329,Undirected,1985,1985,1
312,336,Undirected,1986,1986,1
312,342,Undirected,1987,1987,1
312,343,Undirected,1988,1988,1
312,345,Undirected,1989,1989,1
312,350,Undirected,1990,1990,1
312,383,Undirected,1991,1991,1
312,385,Undirected,1992,1992,1
312,390,Undirected,1993,1993,1
312,407,Undirected,1994,1994,1
312,413,Undirected,1995,1995,1
312,532,Undirected,1996,1996,1
312,533,Undirected,1997,1997,1
312,599,Undirected,1998,1998,1
312,647,Undirected,1999,1999,1
312,648,Undirected,2000,2000,1
312,650,Undirected,2001,2001,1
312,651,Undirected,2002,2002,1
312,697,Undirected,2003,2003,1
312,699,Undirected,2004,2004,1
312,848,Undirected,2005,2005,1
312,851,Undirected,2006,2006,1
312,976,Undirected,2007,2007,1
312,1088,Undirected,2008,2008,1
312,1107,Undirected,2009,2009,1
312,1110,Undirected,2010,2010,1
312,1111,Undirected,2011,2011,1
312,1112,Undirected,2012,2012,1
313,312,Undirected,2013,2013,1
313,314,Undirected,2014,2014,1
314,308,Undirected,2015,2015,1
314,312,Undirected,2016,2016,1
314,313,Undirected,2017,2017,1
314,315,Undirected,2018,2018,1
314,333,Undirected,2019,2019,1
314,385,Undirected,2020,2020,1
314,386,Undirected,2021,2021,1
314,397,Undirected,2022,2022,1
314,606,Undirected,2023,2023,1
315,314,Undirected,2024,2024,1
315,316,Undirected,2025,2025,1
315,327,Undirected,2026,2026,1
315,392,Undirected,2027,2027,1
315,403,Undirected,2028,2028,1
315,615,Undirected,2029,2029,1
315,864,Undirected,2030,2030,1
315,865,Undirected,2031,2031,1
315,1175,Undirected,2032,2032,1
316,315,Undirected,2033,2033,1
316,317,Undirected,2034,2034,1
316,333,Undirected,2035,2035,1
317,316,Undirected,2036,2036,1
317,472,Undirected,2037,2037,1
318,203,Undirected,2038,2038,1
318,312,Undirected,2039,2039,1
318,319,Undirected,2040,2040,1
319,318,Undirected,2041,2041,1
319,320,Undirected,2042,2042,1
319,346,Undirected,2043,2043,1
319,397,Undirected,2044,2044,1
319,604,Undirected,2045,2045,1
319,623,Undirected,2046,2046,1
319,994,Undirected,2047,2047,1
319,1024,Undirected,2048,2048,1
319,1027,Undirected,2049,2049,1
319,1095,Undirected,2050,2050,1
320,86,Undirected,2051,2051,1
320,312,Undirected,2052,2052,1
320,319,Undirected,2053,2053,1
320,321,Undirected,2054,2054,1
320,383,Undirected,2055,2055,1
321,16,Undirected,2056,2056,1
321,320,Undirected,2057,2057,1
321,322,Undirected,2058,2058,1
321,338,Undirected,2059,2059,1
321,1018,Undirected,2060,2060,1
321,1101,Undirected,2061,2061,1
321,1102,Undirected,2062,2062,1
322,321,Undirected,2063,2063,1
322,323,Undirected,2064,2064,1
322,325,Undirected,2065,2065,1
322,340,Undirected,2066,2066,1
322,341,Undirected,2067,2067,1
322,384,Undirected,2068,2068,1
322,600,Undirected,2069,2069,1
322,980,Undirected,2070,2070,1
323,86,Undirected,2071,2071,1
323,179,Undirected,2072,2072,1
323,187,Undirected,2073,2073,1
323,322,Undirected,2074,2074,1
324,179,Undirected,2075,2075,1
324,286,Undirected,2076,2076,1
324,792,Undirected,2077,2077,1
325,322,Undirected,2078,2078,1
325,326,Undirected,2079,2079,1
325,577,Undirected,2080,2080,1
326,35,Undirected,2081,2081,1
326,41,Undirected,2082,2082,1
326,325,Undirected,2083,2083,1
326,596,Undirected,2084,2084,1
326,793,Undirected,2085,2085,1
327,315,Undirected,2086,2086,1
327,328,Undirected,2087,2087,1
328,327,Undirected,2088,2088,1
328,348,Undirected,2089,2089,1
328,1084,Undirected,2090,2090,1
328,1173,Undirected,2091,2091,1
329,312,Undirected,2092,2092,1
329,330,Undirected,2093,2093,1
329,343,Undirected,2094,2094,1
330,329,Undirected,2095,2095,1
330,331,Undirected,2096,2096,1
330,352,Undirected,2097,2097,1
330,353,Undirected,2098,2098,1
331,330,Undirected,2099,2099,1
331,332,Undirected,2100,2100,1
332,331,Undirected,2101,2101,1
332,361,Undirected,2102,2102,1
332,1160,Undirected,2103,2103,1
333,314,Undirected,2104,2104,1
333,316,Undirected,2105,2105,1
333,334,Undirected,2106,2106,1
333,367,Undirected,2107,2107,1
333,369,Undirected,2108,2108,1
333,381,Undirected,2109,2109,1
333,392,Undirected,2110,2110,1
333,618,Undirected,2111,2111,1
333,1222,Undirected,2112,2112,1
334,333,Undirected,2113,2113,1
334,335,Undirected,2114,2114,1
334,380,Undirected,2115,2115,1
334,1142,Undirected,2116,2116,1
335,334,Undirected,2117,2117,1
335,365,Undirected,2118,2118,1
335,369,Undirected,2119,2119,1
335,381,Undirected,2120,2120,1
335,1202,Undirected,2121,2121,1
336,198,Undirected,2122,2122,1
336,312,Undirected,2123,2123,1
336,337,Undirected,2124,2124,1
337,336,Undirected,2125,2125,1
337,338,Undirected,2126,2126,1
337,346,Undirected,2127,2127,1
337,1083,Undirected,2128,2128,1
338,321,Undirected,2129,2129,1
338,337,Undirected,2130,2130,1
338,339,Undirected,2131,2131,1
338,848,Undirected,2132,2132,1
339,338,Undirected,2133,2133,1
339,340,Undirected,2134,2134,1
340,199,Undirected,2135,2135,1
340,322,Undirected,2136,2136,1
340,339,Undirected,2137,2137,1
340,408,Undirected,2138,2138,1
340,409,Undirected,2139,2139,1
340,480,Undirected,2140,2140,1
340,848,Undirected,2141,2141,1
340,981,Undirected,2142,2142,1
340,1016,Undirected,2143,2143,1
340,1017,Undirected,2144,2144,1
341,26,Undirected,2145,2145,1
341,186,Undirected,2146,2146,1
341,322,Undirected,2147,2147,1
342,312,Undirected,2148,2148,1
342,343,Undirected,2149,2149,1
343,312,Undirected,2150,2150,1
343,329,Undirected,2151,2151,1
343,342,Undirected,2152,2152,1
343,344,Undirected,2153,2153,1
343,357,Undirected,2154,2154,1
343,361,Undirected,2155,2155,1
343,362,Undirected,2156,2156,1
343,365,Undirected,2157,2157,1
343,372,Undirected,2158,2158,1
343,374,Undirected,2159,2159,1
343,403,Undirected,2160,2160,1
344,343,Undirected,2161,2161,1
344,345,Undirected,2162,2162,1
345,312,Undirected,2163,2163,1
345,344,Undirected,2164,2164,1
345,346,Undirected,2165,2165,1
345,397,Undirected,2166,2166,1
345,403,Undirected,2167,2167,1
345,404,Undirected,2168,2168,1
345,990,Undirected,2169,2169,1
346,319,Undirected,2170,2170,1
346,337,Undirected,2171,2171,1
346,345,Undirected,2172,2172,1
346,347,Undirected,2173,2173,1
346,379,Undirected,2174,2174,1
346,471,Undirected,2175,2175,1
346,995,Undirected,2176,2176,1
347,346,Undirected,2177,2177,1
347,348,Undirected,2178,2178,1
348,328,Undirected,2179,2179,1
348,347,Undirected,2180,2180,1
348,349,Undirected,2181,2181,1
348,379,Undirected,2182,2182,1
348,403,Undirected,2183,2183,1
348,618,Undirected,2184,2184,1
349,348,Undirected,2185,2185,1
349,1084,Undirected,2186,2186,1
350,312,Undirected,2187,2187,1
350,351,Undirected,2188,2188,1
350,354,Undirected,2189,2189,1
350,372,Undirected,2190,2190,1
350,397,Undirected,2191,2191,1
350,401,Undirected,2192,2192,1
350,789,Undirected,2193,2193,1
350,1073,Undirected,2194,2194,1
351,350,Undirected,2195,2195,1
351,352,Undirected,2196,2196,1
352,330,Undirected,2197,2197,1
352,351,Undirected,2198,2198,1
353,330,Undirected,2199,2199,1
353,354,Undirected,2200,2200,1
353,361,Undirected,2201,2201,1
353,624,Undirected,2202,2202,1
354,350,Undirected,2203,2203,1
354,353,Undirected,2204,2204,1
354,355,Undirected,2205,2205,1
354,371,Undirected,2206,2206,1
354,997,Undirected,2207,2207,1
354,1105,Undirected,2208,2208,1
355,354,Undirected,2209,2209,1
355,356,Undirected,2210,2210,1
356,61,Undirected,2211,2211,1
356,355,Undirected,2212,2212,1
357,343,Undirected,2213,2213,1
357,358,Undirected,2214,2214,1
358,357,Undirected,2215,2215,1
358,359,Undirected,2216,2216,1
358,372,Undirected,2217,2217,1
358,386,Undirected,2218,2218,1
358,474,Undirected,2219,2219,1
358,475,Undirected,2220,2220,1
358,625,Undirected,2221,2221,1
358,627,Undirected,2222,2222,1
358,632,Undirected,2223,2223,1
358,891,Undirected,2224,2224,1
358,892,Undirected,2225,2225,1
358,893,Undirected,2226,2226,1
358,963,Undirected,2227,2227,1
358,971,Undirected,2228,2228,1
359,358,Undirected,2229,2229,1
359,360,Undirected,2230,2230,1
359,1002,Undirected,2231,2231,1
360,61,Undirected,2232,2232,1
360,359,Undirected,2233,2233,1
361,332,Undirected,2234,2234,1
361,343,Undirected,2235,2235,1
361,353,Undirected,2236,2236,1
361,401,Undirected,2237,2237,1
361,404,Undirected,2238,2238,1
361,604,Undirected,2239,2239,1
361,605,Undirected,2240,2240,1
361,929,Undirected,2241,2241,1
361,971,Undirected,2242,2242,1
361,1022,Undirected,2243,2243,1
361,1075,Undirected,2244,2244,1
362,209,Undirected,2245,2245,1
362,343,Undirected,2246,2246,1
362,363,Undirected,2247,2247,1
362,454,Undirected,2248,2248,1
362,659,Undirected,2249,2249,1
362,670,Undirected,2250,2250,1
363,362,Undirected,2251,2251,1
363,364,Undirected,2252,2252,1
364,363,Undirected,2253,2253,1
365,158,Undirected,2254,2254,1
365,335,Undirected,2255,2255,1
365,343,Undirected,2256,2256,1
365,366,Undirected,2257,2257,1
365,430,Undirected,2258,2258,1
365,471,Undirected,2259,2259,1
365,553,Undirected,2260,2260,1
365,621,Undirected,2261,2261,1
365,1222,Undirected,2262,2262,1
366,365,Undirected,2263,2263,1
366,367,Undirected,2264,2264,1
366,381,Undirected,2265,2265,1
367,333,Undirected,2266,2266,1
367,366,Undirected,2267,2267,1
367,368,Undirected,2268,2268,1
367,419,Undirected,2269,2269,1
368,367,Undirected,2270,2270,1
369,333,Undirected,2271,2271,1
369,335,Undirected,2272,2272,1
369,370,Undirected,2273,2273,1
369,392,Undirected,2274,2274,1
369,1194,Undirected,2275,2275,1
370,369,Undirected,2276,2276,1
370,1100,Undirected,2277,2277,1
371,354,Undirected,2278,2278,1
371,373,Undirected,2279,2279,1
371,1004,Undirected,2280,2280,1
371,1199,Undirected,2281,2281,1
372,343,Undirected,2282,2282,1
372,350,Undirected,2283,2283,1
372,358,Undirected,2284,2284,1
372,373,Undirected,2285,2285,1
373,371,Undirected,2286,2286,1
373,372,Undirected,2287,2287,1
374,343,Undirected,2288,2288,1
374,375,Undirected,2289,2289,1
374,379,Undirected,2290,2290,1
375,374,Undirected,2291,2291,1
375,376,Undirected,2292,2292,1
375,619,Undirected,2293,2293,1
375,995,Undirected,2294,2294,1
376,375,Undirected,2295,2295,1
376,618,Undirected,2296,2296,1
377,172,Undirected,2297,2297,1
377,205,Undirected,2298,2298,1
378,105,Undirected,2299,2299,1
378,172,Undirected,2300,2300,1
378,621,Undirected,2301,2301,1
378,823,Undirected,2302,2302,1
379,346,Undirected,2303,2303,1
379,348,Undirected,2304,2304,1
379,374,Undirected,2305,2305,1
379,1084,Undirected,2306,2306,1
380,334,Undirected,2307,2307,1
381,333,Undirected,2308,2308,1
381,335,Undirected,2309,2309,1
381,366,Undirected,2310,2310,1
381,382,Undirected,2311,2311,1
382,381,Undirected,2312,2312,1
382,517,Undirected,2313,2313,1
383,312,Undirected,2314,2314,1
383,320,Undirected,2315,2315,1
383,681,Undirected,2316,2316,1
383,946,Undirected,2317,2317,1
384,38,Undirected,2318,2318,1
384,157,Undirected,2319,2319,1
384,322,Undirected,2320,2320,1
384,621,Undirected,2321,2321,1
385,312,Undirected,2322,2322,1
385,314,Undirected,2323,2323,1
386,314,Undirected,2324,2324,1
386,358,Undirected,2325,2325,1
386,387,Undirected,2326,2326,1
386,400,Undirected,2327,2327,1
386,401,Undirected,2328,2328,1
386,893,Undirected,2329,2329,1
386,894,Undirected,2330,2330,1
386,965,Undirected,2331,2331,1
386,1020,Undirected,2332,2332,1
386,1108,Undirected,2333,2333,1
387,308,Undirected,2334,2334,1
387,386,Undirected,2335,2335,1
387,388,Undirected,2336,2336,1
387,401,Undirected,2337,2337,1
387,406,Undirected,2338,2338,1
387,677,Undirected,2339,2339,1
387,678,Undirected,2340,2340,1
387,964,Undirected,2341,2341,1
387,1072,Undirected,2342,2342,1
388,387,Undirected,2343,2343,1
388,389,Undirected,2344,2344,1
388,963,Undirected,2345,2345,1
388,1107,Undirected,2346,2346,1
389,388,Undirected,2347,2347,1
389,520,Undirected,2348,2348,1
389,734,Undirected,2349,2349,1
389,773,Undirected,2350,2350,1
389,1012,Undirected,2351,2351,1
390,312,Undirected,2352,2352,1
390,391,Undirected,2353,2353,1
391,311,Undirected,2354,2354,1
391,390,Undirected,2355,2355,1
391,392,Undirected,2356,2356,1
391,393,Undirected,2357,2357,1
391,615,Undirected,2358,2358,1
391,669,Undirected,2359,2359,1
391,1211,Undirected,2360,2360,1
391,1212,Undirected,2361,2361,1
392,311,Undirected,2362,2362,1
392,315,Undirected,2363,2363,1
392,333,Undirected,2364,2364,1
392,369,Undirected,2365,2365,1
392,391,Undirected,2366,2366,1
392,615,Undirected,2367,2367,1
393,306,Undirected,2368,2368,1
393,311,Undirected,2369,2369,1
393,391,Undirected,2370,2370,1
393,394,Undirected,2371,2371,1
393,476,Undirected,2372,2372,1
393,950,Undirected,2373,2373,1
393,1139,Undirected,2374,2374,1
394,57,Undirected,2375,2375,1
394,393,Undirected,2376,2376,1
395,57,Undirected,2377,2377,1
395,633,Undirected,2378,2378,1
396,86,Undirected,2379,2379,1
396,187,Undirected,2380,2380,1
397,314,Undirected,2381,2381,1
397,319,Undirected,2382,2382,1
397,345,Undirected,2383,2383,1
397,350,Undirected,2384,2384,1
397,398,Undirected,2385,2385,1
397,402,Undirected,2386,2386,1
397,604,Undirected,2387,2387,1
397,622,Undirected,2388,2388,1
397,1028,Undirected,2389,2389,1
397,1073,Undirected,2390,2390,1
397,1083,Undirected,2391,2391,1
397,1085,Undirected,2392,2392,1
398,136,Undirected,2393,2393,1
398,397,Undirected,2394,2394,1
398,399,Undirected,2395,2395,1
398,690,Undirected,2396,2396,1
398,709,Undirected,2397,2397,1
398,965,Undirected,2398,2398,1
398,1064,Undirected,2399,2399,1
399,398,Undirected,2400,2400,1
399,400,Undirected,2401,2401,1
400,386,Undirected,2402,2402,1
400,399,Undirected,2403,2403,1
401,308,Undirected,2404,2404,1
401,350,Undirected,2405,2405,1
401,361,Undirected,2406,2406,1
401,386,Undirected,2407,2407,1
401,387,Undirected,2408,2408,1
401,402,Undirected,2409,2409,1
401,527,Undirected,2410,2410,1
401,625,Undirected,2411,2411,1
401,629,Undirected,2412,2412,1
401,639,Undirected,2413,2413,1
401,964,Undirected,2414,2414,1
401,971,Undirected,2415,2415,1
401,1068,Undirected,2416,2416,1
401,1073,Undirected,2417,2417,1
401,1074,Undirected,2418,2418,1
401,1080,Undirected,2419,2419,1
401,1210,Undirected,2420,2420,1
402,397,Undirected,2421,2421,1
402,401,Undirected,2422,2422,1
403,315,Undirected,2423,2423,1
403,343,Undirected,2424,2424,1
403,345,Undirected,2425,2425,1
403,348,Undirected,2426,2426,1
403,1084,Undirected,2427,2427,1
404,345,Undirected,2428,2428,1
404,361,Undirected,2429,2429,1
404,405,Undirected,2430,2430,1
404,616,Undirected,2431,2431,1
404,971,Undirected,2432,2432,1
405,206,Undirected,2433,2433,1
405,404,Undirected,2434,2434,1
405,406,Undirected,2435,2435,1
405,646,Undirected,2436,2436,1
405,685,Undirected,2437,2437,1
405,966,Undirected,2438,2438,1
405,989,Undirected,2439,2439,1
405,990,Undirected,2440,2440,1
405,994,Undirected,2441,2441,1
405,1047,Undirected,2442,2442,1
405,1080,Undirected,2443,2443,1
405,1081,Undirected,2444,2444,1
406,387,Undirected,2445,2445,1
406,405,Undirected,2446,2446,1
406,641,Undirected,2447,2447,1
406,645,Undirected,2448,2448,1
406,895,Undirected,2449,2449,1
406,994,Undirected,2450,2450,1
406,1014,Undirected,2451,2451,1
406,1046,Undirected,2452,2452,1
407,312,Undirected,2453,2453,1
407,408,Undirected,2454,2454,1
408,340,Undirected,2455,2455,1
408,407,Undirected,2456,2456,1
408,686,Undirected,2457,2457,1
408,1016,Undirected,2458,2458,1
408,1020,Undirected,2459,2459,1
408,1024,Undirected,2460,2460,1
408,1104,Undirected,2461,2461,1
408,1108,Undirected,2462,2462,1
409,340,Undirected,2463,2463,1
409,410,Undirected,2464,2464,1
409,1102,Undirected,2465,2465,1
409,1103,Undirected,2466,2466,1
410,409,Undirected,2467,2467,1
410,411,Undirected,2468,2468,1
410,806,Undirected,2469,2469,1
411,109,Undirected,2470,2470,1
411,410,Undirected,2471,2471,1
411,497,Undirected,2472,2472,1
411,503,Undirected,2473,2473,1
411,816,Undirected,2474,2474,1
411,981,Undirected,2475,2475,1
412,44,Undirected,2476,2476,1
412,86,Undirected,2477,2477,1
412,174,Undirected,2478,2478,1
412,176,Undirected,2479,2479,1
413,312,Undirected,2480,2480,1
413,414,Undirected,2481,2481,1
414,413,Undirected,2482,2482,1
414,415,Undirected,2483,2483,1
415,414,Undirected,2484,2484,1
415,416,Undirected,2485,2485,1
415,669,Undirected,2486,2486,1
416,415,Undirected,2487,2487,1
416,417,Undirected,2488,2488,1
417,416,Undirected,2489,2489,1
417,418,Undirected,2490,2490,1
418,417,Undirected,2491,2491,1
419,367,Undirected,2492,2492,1
420,10,Undirected,2493,2493,1
420,144,Undirected,2494,2494,1
421,10,Undirected,2495,2495,1
421,46,Undirected,2496,2496,1
421,84,Undirected,2497,2497,1
422,82,Undirected,2498,2498,1
422,146,Undirected,2499,2499,1
423,62,Undirected,2500,2500,1
423,64,Undirected,2501,2501,1
423,146,Undirected,2502,2502,1
423,267,Undirected,2503,2503,1
423,294,Undirected,2504,2504,1
424,66,Undirected,2505,2505,1
424,68,Undirected,2506,2506,1
424,72,Undirected,2507,2507,1
424,73,Undirected,2508,2508,1
424,104,Undirected,2509,2509,1
424,135,Undirected,2510,2510,1
424,428,Undirected,2511,2511,1
424,1132,Undirected,2512,2512,1
425,34,Undirected,2513,2513,1
425,47,Undirected,2514,2514,1
425,116,Undirected,2515,2515,1
425,161,Undirected,2516,2516,1
425,537,Undirected,2517,2517,1
426,34,Undirected,2518,2518,1
427,89,Undirected,2519,2519,1
427,91,Undirected,2520,2520,1
427,97,Undirected,2521,2521,1
427,134,Undirected,2522,2522,1
427,140,Undirected,2523,2523,1
427,433,Undirected,2524,2524,1
427,706,Undirected,2525,2525,1
427,707,Undirected,2526,2526,1
428,99,Undirected,2527,2527,1
428,116,Undirected,2528,2528,1
428,424,Undirected,2529,2529,1
429,34,Undirected,2530,2530,1
429,141,Undirected,2531,2531,1
429,143,Undirected,2532,2532,1
430,113,Undirected,2533,2533,1
430,118,Undirected,2534,2534,1
430,191,Undirected,2535,2535,1
430,365,Undirected,2536,2536,1
430,470,Undirected,2537,2537,1
430,655,Undirected,2538,2538,1
431,89,Undirected,2539,2539,1
431,101,Undirected,2540,2540,1
432,90,Undirected,2541,2541,1
432,433,Undirected,2542,2542,1
433,427,Undirected,2543,2543,1
433,432,Undirected,2544,2544,1
434,49,Undirected,2545,2545,1
434,123,Undirected,2546,2546,1
435,22,Undirected,2547,2547,1
435,49,Undirected,2548,2548,1
435,50,Undirected,2549,2549,1
435,51,Undirected,2550,2550,1
435,91,Undirected,2551,2551,1
435,100,Undirected,2552,2552,1
435,124,Undirected,2553,2553,1
435,126,Undirected,2554,2554,1
435,470,Undirected,2555,2555,1
435,483,Undirected,2556,2556,1
435,535,Undirected,2557,2557,1
436,43,Undirected,2558,2558,1
436,44,Undirected,2559,2559,1
436,49,Undirected,2560,2560,1
436,299,Undirected,2561,2561,1
436,544,Undirected,2562,2562,1
437,218,Undirected,2563,2563,1
437,261,Undirected,2564,2564,1
437,440,Undirected,2565,2565,1
438,252,Undirected,2566,2566,1
438,439,Undirected,2567,2567,1
439,215,Undirected,2568,2568,1
439,438,Undirected,2569,2569,1
439,443,Undirected,2570,2570,1
440,213,Undirected,2571,2571,1
440,218,Undirected,2572,2572,1
440,437,Undirected,2573,2573,1
441,218,Undirected,2574,2574,1
